plr_type,plr_median,plr_confidence_low,plr_confidence_high,length_years_rounded,power_dc,pv_climate_zone,technology1,technology2,type_mounting,tracking
sensor,-0.95,-1.23,-0.67,3,0.5-2 MW,T5,mono-Si,Al-BSF,Parking,FALSE
sensor,-0.46,-0.64,-0.24,3,0.5-2 MW,T5,mono-Si,Al-BSF,Parking,FALSE
sensor,-0.94,-1.26,-0.73,3,0.5-2 MW,T5,mono-Si,Al-BSF,Parking,FALSE
sensor,-0.88,-1.19,-0.67,3,0.5-2 MW,T5,mono-Si,Al-BSF,Parking,FALSE
sensor,-0.53,-0.71,-0.35,3,0.5-2 MW,T5,mono-Si,Al-BSF,Parking,FALSE
sensor,-0.81,-1.1,-0.54,3,0.5-2 MW,T5,mono-Si,Al-BSF,Parking,FALSE
sensor,-1.28,-1.56,-1.02,3,0.5-2 MW,T5,mono-Si,Al-BSF,Parking,FALSE
sensor,-1.31,-1.73,-0.83,3,0.5-2 MW,T5,mono-Si,Al-BSF,Parking,FALSE
sensor,-0.86,-1.09,-0.53,3,0.5-2 MW,T5,mono-Si,Al-BSF,Parking,FALSE
sensor,-0.93,-1.09,-0.65,3,0.5-2 MW,T5,mono-Si,Al-BSF,Parking,FALSE
sensor,-0.7,-1,-0.34,3,0.5-2 MW,T5,mono-Si,Al-BSF,Parking,FALSE
nsrdb,-1.93,-2.54,-1.3,5,0.5-2 MW,T4,mono-Si,Al-BSF,Roof,FALSE
sensor,0.42,-0.08,1,3,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
sensor,-0.51,-1.31,0.2,3,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
sensor,-0.69,-1.39,0.04,3,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
sensor,-0.1,-0.78,0.45,3,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
sensor,0.03,-0.33,0.35,4,< 0.5 MW,T3,multi-Si,Al-BSF,Parking,FALSE
sensor,-0.75,-1.15,-0.42,4,< 0.5 MW,T3,multi-Si,Al-BSF,Parking,FALSE
sensor,-0.79,-1.01,-0.35,4,< 0.5 MW,T3,multi-Si,Al-BSF,Parking,FALSE
sensor,-0.57,-0.88,-0.16,4,< 0.5 MW,T3,multi-Si,Al-BSF,Parking,FALSE
sensor,-1.34,-1.67,-1.07,3,< 0.5 MW,T3,multi-Si,Al-BSF,Parking,FALSE
sensor,-0.86,-1.24,-0.51,4,< 0.5 MW,T3,multi-Si,Al-BSF,Parking,FALSE
sensor,-0.33,-0.6,-0.06,8,< 0.5 MW,T3,multi-Si,Al-BSF,Roof,FALSE
sensor,-0.72,-0.87,-0.57,7,0.5-2 MW,T6,multi-Si,Al-BSF,Parking,FALSE
sensor,-0.58,-0.72,-0.42,5,0.5-2 MW,T6,multi-Si,Al-BSF,Parking,FALSE
sensor,-0.86,-0.98,-0.75,7,0.5-2 MW,T6,multi-Si,Al-BSF,Parking,FALSE
sensor,-0.6,-0.98,-0.03,3,< 0.5 MW,T3,mono-Si,PERC,Parking,FALSE
nsrdb,-1.56,-2.66,-0.43,4,0.5-2 MW,T4,multi-Si,Al-BSF,Roof,FALSE
nsrdb,-0.62,-1.36,0.2,4,0.5-2 MW,T4,multi-Si,Al-BSF,Roof,FALSE
nsrdb,-0.11,-0.94,0.85,3,0.5-2 MW,T4,mono-Si,n-IBC,Ground,FALSE
nsrdb,-0.01,-0.48,0.44,5,< 0.5 MW,T6,multi-Si,Al-BSF,Parking,FALSE
nsrdb,-0.01,-0.37,0.56,5,< 0.5 MW,T6,multi-Si,Al-BSF,Parking,FALSE
nsrdb,-0.23,-0.57,0.29,5,< 0.5 MW,T6,multi-Si,Al-BSF,Parking,FALSE
nsrdb,-0.11,-0.56,0.41,5,< 0.5 MW,T6,multi-Si,Al-BSF,Parking,FALSE
sensor,0.08,-1.07,0.97,3,< 0.5 MW,T3,mono-Si,PERC,Parking,FALSE
sensor,-0.72,-1.48,-0.03,3,< 0.5 MW,T3,mono-Si,PERC,Parking,FALSE
sensor,-0.69,-1.47,0.16,3,< 0.5 MW,T3,mono-Si,PERC,Parking,FALSE
sensor,-0.7,-1.41,0.18,3,< 0.5 MW,T3,mono-Si,PERC,Parking,FALSE
sensor,-0.59,-1.52,0.24,3,< 0.5 MW,T3,mono-Si,PERC,Parking,FALSE
sensor,-0.57,-1.33,0.56,3,< 0.5 MW,T3,mono-Si,PERC,Parking,FALSE
sensor,-0.12,-1.25,1.05,3,< 0.5 MW,T3,mono-Si,PERC,Parking,FALSE
sensor,0.13,-0.59,0.86,3,< 0.5 MW,T3,mono-Si,PERC,Parking,FALSE
nsrdb,-1.36,-1.86,-0.72,3,0.5-2 MW,T5,mono-Si,Al-BSF,Parking,FALSE
nsrdb,-0.69,-1.17,-0.26,3,0.5-2 MW,T5,mono-Si,Al-BSF,Parking,FALSE
nsrdb,-1.14,-1.8,-0.5,3,0.5-2 MW,T5,mono-Si,Al-BSF,Parking,FALSE
nsrdb,-0.91,-1.5,-0.37,3,0.5-2 MW,T5,mono-Si,Al-BSF,Parking,FALSE
nsrdb,-1.08,-1.39,-0.58,3,0.5-2 MW,T5,mono-Si,Al-BSF,Parking,FALSE
nsrdb,-0.02,-0.85,0.7,3,0.5-2 MW,T5,mono-Si,Al-BSF,Parking,FALSE
nsrdb,-1.34,-1.95,-0.72,3,0.5-2 MW,T5,mono-Si,Al-BSF,Parking,FALSE
nsrdb,-1.78,-2.62,-0.7,3,0.5-2 MW,T5,mono-Si,Al-BSF,Parking,FALSE
nsrdb,-1.39,-2.1,-0.57,3,0.5-2 MW,T5,mono-Si,Al-BSF,Parking,FALSE
nsrdb,-0.29,-0.87,0.23,3,0.5-2 MW,T5,mono-Si,Al-BSF,Parking,FALSE
nsrdb,-0.57,-1.02,-0.1,3,0.5-2 MW,T5,mono-Si,Al-BSF,Parking,FALSE
nsrdb,-0.41,-1.03,0.03,3,0.5-2 MW,T5,mono-Si,Al-BSF,Parking,FALSE
nsrdb,-0.55,-1.44,0.49,3,0.5-2 MW,T5,mono-Si,Al-BSF,Parking,FALSE
nsrdb,-1.37,-1.87,-0.87,3,0.5-2 MW,T5,mono-Si,Al-BSF,Parking,FALSE
nsrdb,-1.9,-3.46,-0.97,3,0.5-2 MW,T5,mono-Si,Al-BSF,Parking,FALSE
nsrdb,-1.17,-1.69,-0.59,3,0.5-2 MW,T5,mono-Si,Al-BSF,Parking,FALSE
nsrdb,-1.5,-1.89,-0.94,3,0.5-2 MW,T5,mono-Si,Al-BSF,Parking,FALSE
nsrdb,-0.61,-1.04,-0.2,3,0.5-2 MW,T5,mono-Si,Al-BSF,Parking,FALSE
nsrdb,-0.37,-0.8,0.31,3,0.5-2 MW,T5,mono-Si,Al-BSF,Parking,FALSE
nsrdb,-0.32,-0.74,0.16,3,0.5-2 MW,T5,mono-Si,Al-BSF,Parking,FALSE
nsrdb,-0.46,-0.93,-0.03,3,0.5-2 MW,T5,mono-Si,Al-BSF,Parking,FALSE
nsrdb,-1.27,-2.06,-0.67,3,0.5-2 MW,T5,mono-Si,Al-BSF,Parking,FALSE
nsrdb,-2.12,-2.55,-1.47,3,0.5-2 MW,T5,mono-Si,Al-BSF,Parking,FALSE
nsrdb,-1.26,-1.77,-0.76,3,0.5-2 MW,T5,mono-Si,Al-BSF,Parking,FALSE
nsrdb,-0.47,-1.32,0.34,3,0.5-2 MW,T5,mono-Si,Al-BSF,Parking,FALSE
nsrdb,-0.71,-1.12,-0.16,3,0.5-2 MW,T5,mono-Si,Al-BSF,Parking,FALSE
nsrdb,-0.68,-1.14,-0.3,4,< 0.5 MW,T5,mono-Si,Al-BSF,Parking,FALSE
nsrdb,-0.22,-0.61,0.1,4,< 0.5 MW,T5,mono-Si,Al-BSF,Parking,FALSE
nsrdb,-0.91,-1.24,-0.47,4,< 0.5 MW,T5,mono-Si,Al-BSF,Parking,FALSE
nsrdb,-0.37,-0.68,-0.04,4,< 0.5 MW,T5,mono-Si,Al-BSF,Parking,FALSE
nsrdb,-0.47,-0.79,-0.08,4,< 0.5 MW,T5,mono-Si,Al-BSF,Parking,FALSE
nsrdb,-0.63,-1.06,-0.15,4,< 0.5 MW,T5,mono-Si,Al-BSF,Parking,FALSE
sensor,-0.69,-1.2,-0.03,4,< 0.5 MW,T4,multi-Si,Al-BSF,Ground,FALSE
nsrdb,-1.43,-2.21,-0.82,10,< 0.5 MW,T4,multi-Si,Al-BSF,Ground,FALSE
clearsky,-0.24,-0.74,0.19,5,< 0.5 MW,T4,mono-Si,n-IBC,Canopy,FALSE
clearsky,-0.31,-1.04,0.32,5,< 0.5 MW,T4,mono-Si,n-IBC,Canopy,FALSE
clearsky,-0.2,-0.73,0.51,4,< 0.5 MW,T4,mono-Si,n-IBC,Canopy,FALSE
clearsky,-0.13,-0.74,0.47,5,< 0.5 MW,T4,mono-Si,n-IBC,Canopy,FALSE
nsrdb,0.82,-0.67,1.88,3,< 0.5 MW,T4,mono-Si,n-IBC,Canopy,FALSE
nsrdb,-0.14,-0.8,0.74,3,< 0.5 MW,T4,mono-Si,n-IBC,Canopy,FALSE
sensor,-0.59,-0.83,-0.3,4,< 0.5 MW,T4,mono-Si,PERC,Parking,FALSE
sensor,-0.58,-0.93,-0.36,4,< 0.5 MW,T4,mono-Si,PERC,Parking,FALSE
sensor,-0.49,-0.89,-0.17,4,< 0.5 MW,T4,mono-Si,PERC,Parking,FALSE
sensor,-0.49,-0.88,0.06,4,< 0.5 MW,T4,mono-Si,PERC,Parking,FALSE
nsrdb,-0.01,-0.75,1.03,3,> 2 MW,T4,multi-Si,Al-BSF,Ground,FALSE
nsrdb,-0.13,-1.55,1.17,3,> 2 MW,T4,multi-Si,Al-BSF,Ground,FALSE
nsrdb,-2.15,-3.23,-0.9,3,0.5-2 MW,T4,mono-Si,n-IBC,Garage Canopy,FALSE
nsrdb,-2.26,-3.25,-1.11,3,0.5-2 MW,T4,mono-Si,n-IBC,Garage Canopy,FALSE
nsrdb,-2.19,-3.24,-0.89,3,0.5-2 MW,T4,mono-Si,n-IBC,Garage Canopy,FALSE
nsrdb,-1.82,-2.87,-0.71,3,0.5-2 MW,T4,mono-Si,n-IBC,Garage Canopy,FALSE
clearsky,-0.5,-0.94,-0.08,8,0.5-2 MW,T4,multi-Si,Al-BSF,Roof,FALSE
clearsky,-0.02,-0.47,0.37,7,0.5-2 MW,T4,multi-Si,Al-BSF,Roof,FALSE
sensor,0.18,-0.07,0.46,7,0.5-2 MW,T6,multi-Si,Al-BSF,Ground,FALSE
sensor,-0.88,-1.01,-0.74,7,0.5-2 MW,T6,multi-Si,Al-BSF,Ground,FALSE
sensor,-0.56,-0.73,-0.37,7,0.5-2 MW,T6,multi-Si,Al-BSF,Ground,FALSE
nsrdb,-1.48,-2.51,-0.15,4,< 0.5 MW,T3,multi-Si,Al-BSF,Parking,FALSE
nsrdb,-0.86,-2.01,0.21,4,< 0.5 MW,T3,multi-Si,Al-BSF,Parking,FALSE
nsrdb,-0.79,-2,0.67,4,< 0.5 MW,T3,multi-Si,Al-BSF,Parking,FALSE
nsrdb,-0.98,-1.98,-0.03,4,< 0.5 MW,T3,multi-Si,Al-BSF,Parking,FALSE
nsrdb,-1.25,-2.13,-0.08,4,< 0.5 MW,T3,multi-Si,Al-BSF,Parking,FALSE
nsrdb,-0.5,-1.62,0.55,4,< 0.5 MW,T3,multi-Si,Al-BSF,Parking,FALSE
sensor,-3.06,-3.92,-2.59,4,< 0.5 MW,T3,multi-Si,Al-BSF,Parking,FALSE
nsrdb,-1.09,-2.09,-0.21,4,< 0.5 MW,T3,multi-Si,Al-BSF,Parking,FALSE
nsrdb,-1.81,-2.89,-0.99,2,< 0.5 MW,T4,mono-Si,n-IBC,Canopy,FALSE
clearsky,-0.5,-0.78,-0.21,5,< 0.5 MW,T5,multi-Si,Al-BSF,Parking,FALSE
clearsky,-0.09,-0.42,0.25,5,< 0.5 MW,T5,multi-Si,Al-BSF,Parking,FALSE
clearsky,-0.26,-0.57,0.05,5,< 0.5 MW,T5,multi-Si,Al-BSF,Parking,FALSE
sensor,-0.2,-0.34,-0.07,7,< 0.5 MW,T6,multi-Si,Al-BSF,Parking,FALSE
sensor,-0.24,-0.39,-0.12,7,< 0.5 MW,T6,multi-Si,Al-BSF,Parking,FALSE
sensor,-0.12,-0.25,0.04,7,< 0.5 MW,T5,multi-Si,Al-BSF,Parking,FALSE
sensor,-0.74,-0.85,-0.57,4,0.5-2 MW,T6,multi-Si,Al-BSF,Parking,FALSE
sensor,-0.47,-0.6,-0.37,6,0.5-2 MW,T6,multi-Si,Al-BSF,Parking,FALSE
sensor,-0.6,-0.71,-0.48,6,0.5-2 MW,T6,multi-Si,Al-BSF,Parking,FALSE
sensor,-0.55,-0.73,-0.39,5,0.5-2 MW,T6,multi-Si,Al-BSF,Parking,FALSE
sensor,-0.74,-0.85,-0.63,6,0.5-2 MW,T6,multi-Si,Al-BSF,Parking,FALSE
sensor,-2.32,-2.53,-2.16,6,0.5-2 MW,T6,multi-Si,Al-BSF,Parking,FALSE
sensor,-1.01,-1.13,-0.88,6,0.5-2 MW,T6,multi-Si,Al-BSF,Parking,FALSE
sensor,-0.78,-0.93,-0.64,6,0.5-2 MW,T6,multi-Si,Al-BSF,Parking,FALSE
sensor,-0.61,-0.72,-0.47,6,0.5-2 MW,T6,multi-Si,Al-BSF,Parking,FALSE
sensor,-0.61,-0.75,-0.48,6,0.5-2 MW,T6,multi-Si,Al-BSF,Parking,FALSE
sensor,-0.55,-0.67,-0.45,6,0.5-2 MW,T6,multi-Si,Al-BSF,Parking,FALSE
sensor,-0.45,-0.61,-0.25,6,0.5-2 MW,T6,multi-Si,Al-BSF,Parking,FALSE
sensor,-1.1,-1.26,-0.86,6,0.5-2 MW,T6,multi-Si,Al-BSF,Parking,FALSE
sensor,-1,-1.2,-0.87,6,0.5-2 MW,T6,multi-Si,Al-BSF,Parking,FALSE
nsrdb,-1.55,-3.17,-0.54,2,< 0.5 MW,T4,multi-Si,Al-BSF,Canopy,FALSE
nsrdb,-2.01,-3.01,-1.26,4,< 0.5 MW,T4,multi-Si,Al-BSF,Canopy,FALSE
nsrdb,-2.25,-3.07,-1.27,4,< 0.5 MW,T4,multi-Si,Al-BSF,Canopy,FALSE
nsrdb,-0.33,-2.23,0.78,4,< 0.5 MW,T4,multi-Si,Al-BSF,Canopy,FALSE
nsrdb,-2.12,-3.64,-0.96,4,< 0.5 MW,T4,multi-Si,Al-BSF,Canopy,FALSE
clearsky,-0.56,-1.27,0.13,9,< 0.5 MW,T3,mono-Si,n-IBC,Roof,FALSE
clearsky,-0.43,-1.23,0.21,9,< 0.5 MW,T3,mono-Si,n-IBC,Roof,FALSE
clearsky,-0.01,-0.79,0.6,9,< 0.5 MW,T3,mono-Si,n-IBC,Roof,FALSE
clearsky,-0.41,-0.82,0.09,9,< 0.5 MW,T3,mono-Si,n-IBC,Roof,FALSE
clearsky,-0.33,-0.97,0.3,9,< 0.5 MW,T3,mono-Si,n-IBC,Roof,FALSE
sensor,-1.49,-1.94,-0.93,5,0.5-2 MW,T4,Unknown,Unknown,Ground,FALSE
sensor,-1.55,-1.87,-1.23,5,0.5-2 MW,T4,Unknown,Unknown,Ground,FALSE
sensor,-1.76,-2.39,-1.1,5,0.5-2 MW,T4,Unknown,Unknown,Ground,FALSE
sensor,-1.87,-2.13,-1.62,5,0.5-2 MW,T4,Unknown,Unknown,Ground,FALSE
sensor,-1.96,-2.32,-1.72,5,0.5-2 MW,T4,Unknown,Unknown,Ground,FALSE
sensor,-2,-2.28,-1.7,5,0.5-2 MW,T4,Unknown,Unknown,Ground,FALSE
sensor,-1.83,-2.33,-1.46,5,0.5-2 MW,T4,Unknown,Unknown,Ground,FALSE
sensor,-1.8,-2.15,-1.51,5,0.5-2 MW,T4,Unknown,Unknown,Ground,FALSE
sensor,-2.11,-2.39,-1.75,5,0.5-2 MW,T4,Unknown,Unknown,Ground,FALSE
sensor,-1.9,-2.33,-1.64,5,0.5-2 MW,T4,Unknown,Unknown,Ground,FALSE
sensor,-2.17,-2.44,-1.84,5,0.5-2 MW,T4,Unknown,Unknown,Ground,FALSE
sensor,-1.7,-2.23,-1,5,0.5-2 MW,T4,Unknown,Unknown,Ground,FALSE
sensor,-1.84,-2.36,-1.55,5,0.5-2 MW,T4,Unknown,Unknown,Ground,FALSE
sensor,-1.86,-2.34,-1.42,5,0.5-2 MW,T4,Unknown,Unknown,Ground,FALSE
sensor,-0.55,-1.13,0.22,5,0.5-2 MW,T4,Unknown,Unknown,Ground,FALSE
sensor,-1.84,-2.21,-1.42,5,0.5-2 MW,T4,Unknown,Unknown,Ground,FALSE
sensor,-1.82,-2.11,-1.4,5,0.5-2 MW,T4,Unknown,Unknown,Ground,FALSE
sensor,-1.91,-2.32,-1.47,5,0.5-2 MW,T4,Unknown,Unknown,Ground,FALSE
sensor,-1.86,-2.26,-1.49,5,0.5-2 MW,T4,Unknown,Unknown,Ground,FALSE
sensor,-1.7,-2.07,-1.17,5,0.5-2 MW,T4,Unknown,Unknown,Ground,FALSE
sensor,-1.8,-2.31,-1.32,5,0.5-2 MW,T4,Unknown,Unknown,Ground,FALSE
sensor,-1.68,-2.31,-1.24,5,0.5-2 MW,T4,Unknown,Unknown,Ground,FALSE
sensor,-1.52,-2.18,-0.9,5,0.5-2 MW,T4,Unknown,Unknown,Ground,FALSE
sensor,-1.42,-2.09,-0.65,5,0.5-2 MW,T4,Unknown,Unknown,Ground,FALSE
sensor,-1.8,-2.27,-1.34,5,0.5-2 MW,T4,Unknown,Unknown,Ground,FALSE
sensor,-1.86,-2.29,-1.5,5,0.5-2 MW,T4,Unknown,Unknown,Ground,FALSE
sensor,-1.87,-2.26,-1.59,5,0.5-2 MW,T4,Unknown,Unknown,Ground,FALSE
sensor,-0.71,-1.17,-0.34,5,0.5-2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
sensor,0.7,0.19,1.03,5,0.5-2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
sensor,-0.54,-1.02,-0.22,5,0.5-2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
sensor,-0.03,-0.72,0.78,5,0.5-2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
sensor,-0.07,-0.53,0.33,5,0.5-2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
nsrdb,0.12,-0.57,1.13,3,< 0.5 MW,T4,Unknown,Unknown,Parking,FALSE
sensor,-1.08,-1.47,-0.81,3,0.5-2 MW,T3,mono-Si,PERC,Parking,FALSE
sensor,-0.98,-1.29,-0.73,3,0.5-2 MW,T3,mono-Si,PERC,Parking,FALSE
sensor,-0.99,-1.27,-0.72,3,0.5-2 MW,T3,mono-Si,PERC,Parking,FALSE
sensor,-0.84,-1.03,-0.57,3,0.5-2 MW,T3,mono-Si,PERC,Parking,FALSE
sensor,-1.09,-1.36,-0.85,3,0.5-2 MW,T3,mono-Si,PERC,Parking,FALSE
sensor,-0.87,-1.2,-0.51,3,0.5-2 MW,T3,mono-Si,PERC,Parking,FALSE
sensor,-0.78,-0.97,-0.53,3,0.5-2 MW,T3,mono-Si,PERC,Parking,FALSE
sensor,-0.29,-0.61,-0.09,3,0.5-2 MW,T3,mono-Si,PERC,Parking,FALSE
sensor,-0.94,-1.29,-0.6,3,0.5-2 MW,T3,mono-Si,PERC,Parking,FALSE
sensor,-0.88,-1.18,-0.61,3,0.5-2 MW,T3,mono-Si,PERC,Parking,FALSE
sensor,-0.64,-0.97,-0.24,3,0.5-2 MW,T3,mono-Si,PERC,Parking,FALSE
sensor,-0.83,-1.19,-0.53,3,0.5-2 MW,T3,mono-Si,PERC,Parking,FALSE
sensor,-0.9,-1.14,-0.66,3,0.5-2 MW,T3,mono-Si,PERC,Parking,FALSE
sensor,-0.92,-1.24,-0.64,3,0.5-2 MW,T3,mono-Si,PERC,Parking,FALSE
sensor,-0.76,-1.04,-0.47,3,0.5-2 MW,T3,mono-Si,PERC,Parking,FALSE
sensor,-1.1,-1.45,-0.76,3,0.5-2 MW,T3,mono-Si,PERC,Parking,FALSE
sensor,-0.84,-1.11,-0.44,3,0.5-2 MW,T3,mono-Si,PERC,Parking,FALSE
sensor,-1.09,-1.32,-0.91,3,0.5-2 MW,T3,mono-Si,PERC,Parking,FALSE
sensor,-1.07,-1.31,-0.75,3,0.5-2 MW,T3,mono-Si,PERC,Parking,FALSE
sensor,-0.88,-1.18,-0.52,3,0.5-2 MW,T3,mono-Si,PERC,Parking,FALSE
sensor,-1.07,-1.34,-0.64,3,0.5-2 MW,T3,mono-Si,PERC,Parking,FALSE
sensor,-0.73,-1.14,-0.39,3,0.5-2 MW,T3,mono-Si,PERC,Parking,FALSE
nsrdb,-2.26,-3.51,-0.69,3,< 0.5 MW,T4,mono-Si,n-IBC,Roof,FALSE
sensor,-1.48,-1.91,-0.95,4,0.5-2 MW,T3,multi-Si,Al-BSF,Parking,FALSE
sensor,-1.66,-2.13,-1.06,4,0.5-2 MW,T3,multi-Si,Al-BSF,Parking,FALSE
sensor,-1.16,-1.57,-0.6,4,0.5-2 MW,T3,multi-Si,Al-BSF,Parking,FALSE
sensor,-3.54,-4,-2.88,4,0.5-2 MW,T3,multi-Si,Al-BSF,Parking,FALSE
sensor,-0.81,-1.37,-0.14,4,0.5-2 MW,T3,multi-Si,Al-BSF,Parking,FALSE
sensor,-1.25,-1.77,-0.79,4,0.5-2 MW,T3,multi-Si,Al-BSF,Parking,FALSE
sensor,-1.75,-2.27,-1.42,4,0.5-2 MW,T3,multi-Si,Al-BSF,Parking,FALSE
sensor,-1.67,-2.02,-1.18,4,0.5-2 MW,T3,multi-Si,Al-BSF,Parking,FALSE
sensor,-1.13,-1.72,-0.77,4,0.5-2 MW,T3,multi-Si,Al-BSF,Parking,FALSE
sensor,-1.58,-2.11,-1.11,4,0.5-2 MW,T3,multi-Si,Al-BSF,Parking,FALSE
sensor,-0.11,-0.67,0.51,4,0.5-2 MW,T3,multi-Si,Al-BSF,Parking,FALSE
sensor,-1.31,-1.65,-0.83,4,0.5-2 MW,T3,multi-Si,Al-BSF,Parking,FALSE
sensor,-1.33,-2.36,-0.3,5,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
sensor,-2.91,-3.83,-2,5,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
sensor,-1.54,-2.38,-0.4,5,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
nsrdb,-0.62,-0.97,-0.29,5,< 0.5 MW,T5,multi-Si,Al-BSF,Parking,FALSE
nsrdb,-0.6,-0.98,-0.25,5,< 0.5 MW,T5,multi-Si,Al-BSF,Parking,FALSE
nsrdb,-0.49,-0.79,-0.21,5,< 0.5 MW,T5,multi-Si,Al-BSF,Parking,FALSE
nsrdb,-0.37,-0.82,-0.1,5,< 0.5 MW,T5,multi-Si,Al-BSF,Parking,FALSE
nsrdb,-1.17,-1.44,-0.76,5,< 0.5 MW,T5,multi-Si,Al-BSF,Parking,FALSE
nsrdb,-0.66,-1.02,-0.23,5,< 0.5 MW,T5,multi-Si,Al-BSF,Parking,FALSE
nsrdb,-0.22,-0.69,0.16,5,< 0.5 MW,T5,multi-Si,Al-BSF,Parking,FALSE
nsrdb,-0.68,-1.2,-0.3,5,< 0.5 MW,T5,multi-Si,Al-BSF,Parking,FALSE
nsrdb,-0.76,-1.29,-0.32,5,< 0.5 MW,T5,multi-Si,Al-BSF,Parking,FALSE
nsrdb,-0.82,-1.17,-0.36,5,< 0.5 MW,T5,multi-Si,Al-BSF,Parking,FALSE
nsrdb,-0.68,-1.03,-0.29,5,< 0.5 MW,T5,multi-Si,Al-BSF,Parking,FALSE
nsrdb,-1.35,-1.95,-0.55,4,> 2 MW,T4,multi-Si,Al-BSF,Ground,TRUE
nsrdb,-2.14,-2.57,-1.51,4,> 2 MW,T4,multi-Si,Al-BSF,Ground,TRUE
nsrdb,-1.19,-1.64,-0.76,4,> 2 MW,T4,multi-Si,Al-BSF,Ground,TRUE
nsrdb,-0.73,-1.41,-0.12,4,> 2 MW,T4,multi-Si,Al-BSF,Ground,TRUE
nsrdb,-1.15,-1.71,-0.69,4,> 2 MW,T4,multi-Si,Al-BSF,Ground,TRUE
nsrdb,-0.72,-1.29,-0.13,4,> 2 MW,T4,multi-Si,Al-BSF,Ground,TRUE
nsrdb,-1.79,-2.47,-0.87,4,> 2 MW,T4,multi-Si,Al-BSF,Ground,TRUE
nsrdb,-0.55,-1.09,-0.08,4,> 2 MW,T4,multi-Si,Al-BSF,Ground,TRUE
nsrdb,-1.48,-2.04,-0.82,4,> 2 MW,T4,multi-Si,Al-BSF,Ground,TRUE
nsrdb,-2,-2.59,-1.46,4,> 2 MW,T4,multi-Si,Al-BSF,Ground,TRUE
nsrdb,-1.33,-1.92,-0.79,4,> 2 MW,T4,multi-Si,Al-BSF,Ground,TRUE
nsrdb,-1.83,-2.39,-1.38,4,> 2 MW,T4,multi-Si,Al-BSF,Ground,TRUE
nsrdb,-1.43,-1.81,-0.8,4,> 2 MW,T4,multi-Si,Al-BSF,Ground,TRUE
nsrdb,-1.52,-2.08,-0.92,4,> 2 MW,T4,multi-Si,Al-BSF,Ground,TRUE
nsrdb,-1.53,-2.16,-0.93,4,> 2 MW,T4,multi-Si,Al-BSF,Ground,TRUE
nsrdb,-1.67,-2.25,-1.09,4,> 2 MW,T4,multi-Si,Al-BSF,Ground,TRUE
nsrdb,-1,-1.6,-0.53,4,> 2 MW,T4,multi-Si,Al-BSF,Ground,TRUE
nsrdb,-1.99,-3,-1.03,4,> 2 MW,T4,multi-Si,Al-BSF,Ground,TRUE
nsrdb,-1.7,-2.36,-0.87,4,> 2 MW,T4,multi-Si,Al-BSF,Ground,TRUE
nsrdb,-1.66,-2.43,-1.03,4,> 2 MW,T4,multi-Si,Al-BSF,Ground,TRUE
nsrdb,-1.6,-2.34,-0.79,4,> 2 MW,T4,multi-Si,Al-BSF,Ground,TRUE
nsrdb,-0.66,-1.22,0.15,4,> 2 MW,T4,multi-Si,Al-BSF,Ground,TRUE
sensor,-1.05,-1.94,-0.44,3,0.5-2 MW,T3,mono-Si,PERC,Parking,FALSE
sensor,-1.86,-2.73,-1.17,3,0.5-2 MW,T3,mono-Si,PERC,Parking,FALSE
sensor,-1.65,-2.19,-0.92,3,0.5-2 MW,T3,mono-Si,PERC,Parking,FALSE
sensor,-2.42,-3.15,-1.78,3,0.5-2 MW,T3,mono-Si,PERC,Parking,FALSE
sensor,-1.59,-2.34,-0.93,3,0.5-2 MW,T3,mono-Si,PERC,Parking,FALSE
sensor,-1.54,-2.58,-0.79,3,0.5-2 MW,T3,mono-Si,PERC,Parking,FALSE
sensor,-1.24,-2.13,-0.41,3,0.5-2 MW,T3,mono-Si,PERC,Parking,FALSE
sensor,-1.19,-1.98,-0.7,3,0.5-2 MW,T3,mono-Si,PERC,Parking,FALSE
sensor,-1.33,-2.01,-0.6,3,0.5-2 MW,T3,mono-Si,PERC,Parking,FALSE
sensor,-1.35,-2.1,-0.64,3,0.5-2 MW,T3,mono-Si,PERC,Parking,FALSE
sensor,-1.29,-2.05,-0.65,3,0.5-2 MW,T3,mono-Si,PERC,Parking,FALSE
sensor,-0.98,-1.66,-0.48,3,0.5-2 MW,T3,mono-Si,PERC,Parking,FALSE
sensor,-1.73,-2.91,-0.91,3,0.5-2 MW,T3,mono-Si,PERC,Parking,FALSE
sensor,-1.57,-2.2,-1,3,0.5-2 MW,T3,mono-Si,PERC,Parking,FALSE
sensor,-1.66,-2.48,-1.14,3,0.5-2 MW,T3,mono-Si,PERC,Parking,FALSE
sensor,-1.71,-2.82,-1.07,3,0.5-2 MW,T3,mono-Si,PERC,Parking,FALSE
